BYS4A,BYS7A,BYS8A,BYS8C,BYS14,BYS21,BYS66A,BYS66D,BYS74,BYS81A,BYS81B,BYS81C,BYIEPFLG,SEX,RACE,BYFAMINC,BY2XRSTD,BY2XMSTD,BY2XSSTD,BY2XHSTD,F1DOSTAT,G8CTRL1,F12XRSTD,F12XMSTD,F12XSSTD,F12XHSTD,G10CTRL1,F2S44B,F2DOSTAT,F22XRSTD,F22XMSTD,F22XSSTD,F22XHSTD,BYSC12,BYSC13E,BYSC16B,BYSC16C,BYSC16E,BYSC16F,BYSC47G,BYRATIO,F1C30A,F1C93F,BYP30,BYP38B,BYP40,BYP41,BYP59A,BYP59D,HSSTAT,PPOSTEX1,NUMCHILD,F4HSTYPE,F4HHDG
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,50.76,42.78,41.66,46.8,1,3,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,1,5,4,1,0,2,2,2,1,1,0,1,3
1,1,1,1,1,2,1,1,1,1,1,2,0,2,4,12,69.15,69.28,68.39,64.31,0,1,67.09,66.12,68.58,60.61,1,3,0,57.06,64.19,65.3,61,99,8,4,2,1,4,4,13,1,5,4,2,0,2,1,2,1,1,0,1,1
1,1,1,2,1,1,1,1,1,1,1,2,0,2,4,13,54.13,52.99,50.52,48.97,0,1,63.75,61.82,64.15,62.7,1,3,0,57.55,61.59,60.35,59.16,99,8,4,2,1,4,4,13,1,5,12,1,0,2,1,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,1,1,0,1,4,12,70.55,73.33,74.23,76.7,0,1,68.8,68.19,72.48,71.89,1,3,0,67.45,69.19,68.53,65.11,99,8,4,2,1,4,4,13,1,5,9,1,0,2,1,1,1,1,0,1,4
1,1,1,1,1,2,1,1,1,3,2,3,0,2,4,10,33.24,44.19,40.81,49.68,0,1,59.42,59.97,56.93,65.09,1,3,0,54.21,58.84,54.86,61.84,99,8,4,2,1,4,4,13,1,5,2,1,3,2,1,2,1,1,0,1,1
1,1,1,1,1,2,1,2,1,1,1,1,0,2,4,11,70.55,60.47,66.49,66.54,0,1,65.84,60.75,63.81,56.69,1,3,0,61.21,59.29,58.41,63.54,99,8,4,2,1,4,4,13,1,5,12,1,1,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,3,2,2,0,1,4,9,44.33,60.46,52.86,44.25,0,1,46.42,58.26,53.9,55.83,1,2,0,52.31,52.59,56.99,44.51,98,4,0,0,0,4,2,16,3,3,11,1,0,2,2,2,1,2,0,1,3
1,1,1,1,1,2,2,1,1,2,1,1,0,2,3,11,39.6,43.5,48.43,42.84,0,1,50.77,50.14,40.18,45.2,1,3,0,40.08,44.49,43.58,45.05,98,4,0,0,0,4,2,16,3,3,4,1,0,2,2,2,1,2,0,1,4
4,1,2,1,1,1,2,1,1,2,2,2,0,2,3,3,37.89,46.21,40.54,43.91,0,1,34.63,42.22,45.59,42.2,1,1,0,36.36,42.14,37.77,39.02,98,4,0,0,0,4,2,16,3,3,6,1,0,2,2,1,1,2,0,1,4
1,1,1,1,1,1,2,2,1,1,1,1,0,1,4,10,53.8,47.98,47.35,49.95,0,1,46.99,56.96,44.58,53.69,1,1,0,46.11,54.38,51.07,46.39,98,4,0,0,0,4,2,16,3,3,9,1,0,2,2,2,1,2,0,1,4
1,4,1,1,1,2,2,1,1,3,2,1,0,1,3,5,47.26,48.87,53.54,46.96,0,1,45.65,50.85,40.73,50.7,1,1,0,49.97,50.86,39.93,46.36,98,4,0,0,0,4,2,16,3,3,2,1,1,2,2,1,1,2,0,1,1
1,1,1,1,1,2,2,2,1,3,2,3,0,1,4,10,49.25,44.26,49.89,38.7,0,1,37.27,39.15,39.96,31.22,1,2,0,45.01,43.56,54.46,35.52,98,4,0,0,0,4,2,16,3,3,6,1,0,2,2,2,1,2,0,1,1
2,1,1,1,1,1,2,2,1,1,1,1,0,1,4,11,58.3,51.16,64.67,53.46,0,1,41.48,48.64,57.55,54.12,1,2,0,50.58,48.8,58.59,49.56,98,4,0,0,0,4,2,16,3,3,12,2,0,2,2,2,1,2,0,1,5
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,39.58,42.18,41.34,39.93,1,2,0,42.34,51.81,40.52,35.42,96,9,7,4,0,6,4,17,3,3,4,1,0,2,2,2,1,2,0,1,2
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,40,36.57,41.76,33.72,1,2,0,40.34,39.08,35.45,41.93,96,9,7,4,0,6,4,17,3,3,4,1,0,2,2,2,1,2,0,1,2
1,1,1,1,1,1,2,2,1,1,1,2,0,1,4,12,46.36,52.86,62.03,51.17,0,1,46.36,46.67,54.23,48.91,1,1,0,52.06,48.83,48.12,58.1,95,1,9,6,1,6,4,17,1,4,4,1,0,2,1,2,1,2,0,1,1
1,1,2,1,1,2,2,2,1,2,2,4,0,2,4,12,35.89,41.23,40.41,38.59,0,1,34.06,39.76,46.92,36.78,1,2,0,30.23,36.54,43.42,46.13,95,1,9,6,1,6,4,17,1,4,5,1,3,2,2,2,1,2,0,1,2
1,1,1,1,1,2,1,1,1,1,1,2,0,1,4,12,58.65,54.29,60.81,56.01,0,1,48.05,56.61,51.93,49.89,1,4,0,54.56,54.72,55.25,54.16,95,1,9,6,1,6,4,17,1,4,8,1,3,2,1,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,3,2,0,2,4,10,47.53,39.41,43.89,51.9,0,1,49.76,42.33,41.73,39.41,1,3,0,60.16,48.69,43.43,52.3,95,1,9,6,1,6,4,17,1,4,9,1,1,2,1,2,1,1,0,1,4
1,1,2,1,1,1,1,1,1,1,1,2,0,2,2,11,70.55,61.98,59.16,68.67,0,1,64.21,60.36,59.68,52.55,1,3,3,62.64,58.28,63.33,59.22,95,1,9,6,1,6,4,17,1,4,8,2,3,1,2,2,1,1,0,1,1
1,1,1,1,1,2,1,1,1,1,1,2,0,2,4,12,47.36,47.98,64.99,53.98,0,1,42.32,46.25,51.03,52.21,1,3,0,55.59,52.06,51.47,55.05,95,1,9,6,1,6,4,17,1,4,8,1,2,2,2,2,1,1,0,1,4
1,1,1,1,1,2,1,1,1,1,1,1,0,1,4,12,64.56,69.2,57.29,67.07,0,1,66.92,71.05,63.14,66.78,1,3,0,64.46,68.04,65.72,62.52,95,1,9,6,1,6,4,17,1,4,12,1,1,2,1,2,1,1,0,1,5
1,1,1,2,1,1,2,2,1,1,2,1,0,1,4,11,70.55,52.2,61.84,65.13,0,1,46.2,56.01,55.98,49.97,1,4,0,50.05,54.33,66.55,57.66,95,1,9,6,1,6,4,17,1,4,8,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,8,40.22,52.12,49.86,47.89,0,1,42.24,54.69,44.4,39.99,1,3,0,38.4,55.86,44.38,51.32,95,1,9,6,1,6,4,17,1,4,8,2,2,2,2,2,1,1,0,1,2
1,1,1,1,1,1,2,1,1,3,2,3,0,1,4,12,44.26,49.06,47.12,57.62,0,1,57.58,51.11,54.49,62.39,1,4,0,50.89,54.88,57.79,63.96,95,1,9,6,1,6,4,17,1,4,10,2,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,1,2,2,2,2,3,0,1,2,10,46.58,49.87,64.81,62.51,0,1,43.41,54.12,51.1,57.41,1,4,0,33.55,51.98,53.85,56.38,95,1,9,6,1,6,4,17,1,4,4,2,2,2,2,2,1,2,0,1,1
1,3,1,1,1,1,2,2,1,3,3,1,0,1,4,10,62.94,49.23,52.59,54.03,0,1,55.76,45.64,55.18,45.44,1,1,0,52.46,51.76,51.225,51.08,95,1,9,6,1,6,4,17,1,4,3,1,4,2,1,2,1,2,0,1,2
1,1,1,1,1,2,2,1,1,1,1,2,0,2,2,11,51.1,54.47,58.69,46.16,0,1,47.08,48.26,47.11,42.96,1,4,0,52.46,51.76,51.225,51.08,95,1,9,6,1,6,4,17,1,4,2,1,1,2,1,1,1,2,1,1,1
1,1,1,1,1,2,2,2,1,2,1,3,0,1,4,9,49.06,53.12,52.31,50.59,0,1,53.41,54.43,62.04,53.12,1,4,0,52.46,51.76,51.225,51.08,95,1,9,6,1,6,4,17,1,4,9,2,5,2,2,2,1,2,0,1,1
1,1,2,1,1,2,1,1,1,1,1,3,0,2,4,10,65.35,67.51,56.18,60.45,0,1,49.52,67.25,68.05,67.08,1,3,0,63.2,65.35,62.26,64.23,95,1,9,6,1,6,4,17,1,4,10,2,1,2,2,2,5,1,0,1,1
1,1,1,1,1,2,2,2,2,2,1,4,0,1,4,12,46.82,45.21,43.53,40.34,4,1,39.81,51.53,44.74,41.96,1,1,0,37.4,45.43,44.62,43.75,93,6,8,0,0,5,2,13,2,4,6,1,1,2,2,2,5,2,0,1,1
1,1,1,1,1,2,2,2,1,2,2,1,0,2,4,10,58.51,42.49,56.05,58.71,0,1,55.95,48.87,66.58,57.16,1,4,0,56.84,45.1,60.8,56.21,93,6,8,0,0,5,2,13,1,3,8,1,1,2,2,2,1,2,0,1,4
1,1,2,1,1,2,2,2,1,1,1,1,0,1,4,5,53.7,51.4,52.34,60.81,0,1,54.97,55.48,47.65,54.65,1,2,0,56.8,57.78,46.7,56.88,93,6,8,0,0,5,2,13,1,3,4,2,0,2,2,2,1,2,0,1,3
1,1,2,1,1,2,2,2,1,1,2,1,0,1,4,10,66.19,67.96,80.01,68.18,0,1,64.53,62.83,67.66,66.05,1,2,0,61.69,60.93,64.55,67.39,93,6,8,0,0,5,2,13,1,3,2,1,3,2,2,2,1,2,0,1,4
1,1,2,2,1,2,2,2,1,3,2,2,0,2,4,7,55.01,37.92,46.62,53.43,0,1,38.46,37.86,37.68,44.69,1,2,0,52.46,51.76,51.225,51.08,93,6,8,0,0,5,2,13,1,3,2,1,5,2,2,2,1,2,0,1,4
1,1,2,1,1,2,2,2,1,2,2,1,0,2,4,7,44.73,40.7,53.38,50.47,0,1,57.29,42.54,55.66,60,1,2,0,54.48,41.58,40.89,45.35,97,10,0,5,0,1,3,14,2,4,4,2,1,2,2,2,1,2,1,1,1
1,1,1,1,1,2,2,2,1,3,4,4,0,2,4,9,37.49,38.4,41.85,42.56,0,1,42.91,38.56,45.17,47.74,1,2,0,41.18,37.83,49.62,41.04,97,10,0,5,0,1,3,14,2,4,4,2,0,2,2,2,1,2,0,1,2
1,2,1,1,1,2,2,2,1,2,1,2,0,1,4,10,40.1,47.91,57.69,51.98,0,1,40.49,44.88,61.36,55.45,1,2,0,46.51,53.18,60.02,45.95,97,10,0,5,0,1,3,14,2,4,10,1,1,2,1,2,1,2,0,1,4
1,1,1,1,1,2,2,2,1,1,1,1,0,1,4,10,47.89,57.72,54.93,51.54,0,1,49.47,61.36,61.33,59.61,1,1,0,58.7,61.05,54.57,55.9,97,10,0,5,0,1,3,14,2,4,4,2,0,2,1,2,1,2,1,1,1
1,1,1,1,1,2,2,2,1,2,2,3,0,2,4,11,46.49,46.43,41.97,51.69,0,1,53.16,48.73,52.34,57.1,1,2,0,60.12,47.71,48.97,50.32,97,10,0,5,0,1,3,14,2,4,2,2,1,2,2,2,1,2,1,1,1
1,1,2,1,1,2,2,2,1,2,1,3,0,2,4,10,58.76,45.92,48.31,47.48,0,1,53.33,47.33,50.78,63.52,1,2,0,56.91,49.96,46.77,53.48,97,10,0,5,0,1,3,14,2,4,4,1,0,2,2,1,1,2,0,1,1
1,1,1,2,1,2,2,2,1,1,1,1,0,2,4,10,49.34,55.11,50.76,55.22,0,1,53.61,57.09,57.28,63.29,1,1,0,58.48,60.7,58.4,52.84,97,10,0,5,0,1,3,14,2,4,9,2,2,2,2,2,1,2,0,1,1
1,1,2,1,1,2,2,2,2,1,1,2,0,2,4,11,44.51,46.21,38.23,39.21,0,1,41.06,46.3,37.22,45.42,1,1,0,40.19,50.55,36.68,33.83,97,10,0,5,0,1,3,14,2,4,1,2,4,2,2,1,1,2,2,1,2
1,1,1,1,1,2,2,2,1,1,1,2,0,1,4,6,46.08,50.29,49.81,59.81,0,1,47.56,53.56,53.7,65.17,1,4,0,45.94,50.14,52.35,59.06,97,10,0,5,0,1,3,14,2,4,5,2,0,2,2,1,1,2,0,1,2
1,1,1,1,1,1,2,2,1,1,2,2,0,2,2,10,50.08,43.6,42.23,46.85,0,1,42.1,40.41,39.49,37.02,1,3,0,52.46,51.76,51.225,51.08,81,6,12,9,0,22,4,16,1,4,9,2,1,2,2,2,1,1,0,1,1
1,1,1,2,1,2,2,2,1,2,3,3,0,2,4,11,44.92,45.51,42.23,48.41,0,1,44.37,46.04,37.38,44.58,1,1,0,52.46,51.76,51.225,51.08,81,6,12,9,0,22,4,16,1,4,4,1,5,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,46.13,56.27,42.87,44.53,0,1,45.57,49.31,37.48,52.53,1,1,3,52.46,51.76,51.225,51.08,81,6,12,9,0,22,4,16,1,4,2,1,0,2,2,2,1,2,1,1,1
1,1,1,1,1,2,1,1,2,2,2,2,0,2,4,12,42.21,47.42,56.5,50.18,0,1,42.83,40.8,47.93,35.08,1,3,0,42.36,42.71,35.75,34.91,81,6,12,9,0,22,4,16,1,4,4,2,0,2,1,1,1,1,0,1,4
1,1,2,1,1,2,2,2,1,1,3,2,0,2,4,10,46.87,39.17,56,62.35,0,1,55.78,48.54,60.02,60.9,1,3,0,52.46,51.76,51.225,51.08,81,6,12,9,0,22,4,16,1,4,6,1,3,2,2,2,1,1,0,1,1
1,1,2,2,1,2,1,1,1,1,2,2,0,2,3,10,37.72,40.72,44.43,50.72,0,1,38.76,35.11,41.69,43.18,1,4,0,52.46,51.76,51.225,51.08,81,6,12,9,0,22,4,16,1,4,6,1,1,2,2,2,1,1,1,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,53.34,51.56,48.42,46.69,1,2,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,1,4,4,1,0,2,2,2,1,2,1,1,1
1,1,2,1,1,1,2,2,1,1,2,4,0,1,1,3,61.62,45.57,47.16,50.45,0,1,45.87,50.61,64.35,50.12,1,1,0,52.46,51.76,51.225,51.08,80,5,17,0,0,4,5,18,2,4,1,2,3,2,2,2,4,2,0,1,2
2,1,1,1,1,2,1,1,1,2,2,2,0,2,4,10,70.08,65.77,61.72,71.19,0,1,65.38,62.25,66.53,70.09,1,3,0,52.46,51.76,51.225,51.08,80,5,17,0,0,4,5,18,2,4,10,1,1,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,2,1,1,1,2,0,2,3,5,43.6,52.89,57.62,49.08,0,1,51.5,51.22,47.85,47.69,1,4,0,52.46,51.76,51.225,51.08,80,5,17,0,0,4,5,18,2,4,4,1,5,2,2,2,1,2,1,1,2
1,1,2,1,1,2,2,2,1,2,2,3,0,2,4,9,53.86,44.46,44.34,48.92,0,1,51.75,49.86,48.02,46.03,1,2,0,50.22,52.86,46.87,49.97,80,5,17,0,0,4,5,18,2,4,9,1,1,2,2,1,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,1,51.475,51.53,50.48,50.23,1,4,0,52.46,51.76,51.225,51.08,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,2,0,1,2
1,1,1,1,1,2,2,2,1,1,2,2,0,2,4,11,54.62,54.31,59.25,56.18,0,1,58.28,58.5,54.45,65.44,1,3,0,59.11,62.84,62.72,56.53,80,5,17,0,0,4,5,18,2,4,9,1,4,2,2,1,1,1,0,1,1
1,1,1,1,1,1,2,1,1,3,2,4,0,1,2,8,49.98,61.28,49.92,51.76,0,1,55.21,64.74,62.82,47.74,1,2,0,54.44,63.44,58.4,58.64,89,7,15,9,0,6,4,17,2,4,1,2,1,2,2,2,1,2,0,1,4
1,1,1,1,1,2,2,2,1,3,3,2,0,1,4,7,50.73,50.34,50.35,50.62,0,1,44.33,42.82,56.89,43.85,1,1,0,46.87,44.94,55.99,46.62,89,7,15,9,0,6,4,17,2,4,3,2,1,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,9,60.18,64.88,61.53,51.21,0,1,60.78,64.23,59.6,51.78,1,2,0,61.06,62.88,62.43,51.36,89,7,15,9,0,6,4,17,2,4,4,2,0,2,2,2,1,2,0,1,4
1,1,2,1,1,2,2,2,1,1,2,1,0,1,4,10,63.99,66.3,77.72,67.07,0,1,36.86,49.71,51.24,54.91,1,2,0,40.26,38.1,41.16,67.86,89,7,15,9,0,6,4,17,2,4,12,1,4,2,2,2,1,2,0,1,4
1,1,2,1,1,2,2,1,1,2,1,3,0,1,4,7,42.74,54.4,60.71,53.11,0,1,48.01,56.81,59.84,51.85,1,2,0,58.02,56.26,60.06,48.28,89,7,15,9,0,6,4,17,2,4,6,2,0,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,1,1,1,1,1,0,1,4,10,59.78,70.12,67.89,54.19,0,1,58.51,61.9,64.24,55.74,1,1,0,54.59,54.7,53.51,59.01,89,7,15,9,0,6,4,17,2,4,4,1,0,2,2,2,1,2,0,1,4
1,1,1,1,1,1,2,1,2,2,2,3,0,2,2,10,47.17,46.89,53.4,47.18,0,1,48.52,44.86,38.17,47.16,1,2,0,52.46,51.76,51.225,51.08,89,7,15,9,0,6,4,17,2,4,5,1,2,2,2,2,1,2,0,1,2
1,1,1,1,1,1,2,2,1,3,3,1,0,2,4,10,46.94,51.28,46.28,43.72,0,1,49.95,42.06,37.14,41.1,1,2,0,42.08,42.98,43.36,45.68,89,7,15,9,0,6,4,17,2,4,8,1,0,2,2,1,1,2,0,1,3
1,1,1,1,1,2,2,2,2,2,3,3,0,2,4,9,45.41,44.26,47.58,47.5,0,1,41.81,39.89,35.93,35.24,1,3,5,52.46,51.76,51.225,51.08,89,7,15,9,0,6,4,17,2,4,8,1,1,2,2,2,5,2,2,2,2
1,1,1,1,1,2,2,1,1,1,1,1,0,2,4,8,60.93,60.82,54.71,49.47,0,1,51.79,60.48,58.2,52.81,1,1,0,52.46,51.76,51.225,51.08,89,7,15,9,0,6,4,17,2,4,4,1,0,2,2,2,1,2,0,1,4
1,2,1,1,1,2,1,1,1,1,2,1,0,1,2,7,48.2,43.21,40.47,48.31,0,1,43.35,46.72,39.72,45.77,1,1,0,49.2,46.19,43.31,43.12,95,1,55,38,10,9,4,17,3,4,9,2,0,2,2,2,1,2,0,1,1
1,2,1,1,1,1,2,2,1,3,1,1,0,1,2,7,46.81,40.87,47.39,64.01,0,1,45.78,40.04,51.94,60.23,1,1,0,44.46,40.77,42.83,58.38,95,1,55,38,10,9,4,17,3,4,2,1,1,2,2,2,1,2,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,12,61.04,57.89,62.05,48.03,0,1,62.21,58.99,66.25,50.36,1,3,0,62.08,57.59,53.88,53.09,95,1,55,38,10,9,4,17,3,4,9,1,0,2,2,2,1,1,0,1,4
1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,7,60.01,59.05,65.36,59.99,0,1,67.09,61.59,62.86,51.17,1,2,0,60.59,62.29,58.01,54.02,95,1,55,38,10,9,4,17,3,4,3,2,0,2,2,2,1,2,0,1,4
1,1,1,1,1,1,1,1,1,2,2,1,0,1,2,7,64.4,48.55,74.49,60.93,0,1,39.6,56.69,67.74,60.58,1,3,0,56.22,59.99,61.79,59.73,95,1,55,38,10,9,4,17,3,4,5,2,0,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,2,2,0,1,4,11,60.32,67.52,66.96,66.61,0,1,64.73,69.48,65.43,54.57,1,2,0,52.46,51.76,51.225,51.08,75,4,9,9,0,10,3,17,2,4,6,2,1,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,1,2,1,2,0,1,2,11,43.35,58.4,53.16,51.38,0,1,49.07,64.88,50.63,45.11,1,3,0,48.72,61.62,56.42,41.5,75,4,9,9,0,10,3,17,1,4,6,1,0,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,1,1,2,1,2,0,1,2,9,53.38,60.48,58.24,52.33,0,1,50.18,55.03,64.06,50.72,1,3,0,53.75,57.19,63.62,45.2,75,4,9,9,0,10,3,17,1,4,4,1,4,2,2,2,1,1,0,1,1
1,1,1,1,1,1,2,1,1,1,1,1,0,1,4,9,57.03,67.4,66.14,52.77,0,1,55.83,68.23,67.19,52.39,1,3,0,57.45,67.22,60.34,54.17,75,4,9,9,0,10,3,17,2,4,4,2,1,2,2,2,1,1,0,1,4
1,1,1,1,1,2,2,2,1,5,3,2,0,1,4,10,42.22,41.94,62,48.02,0,1,51.13,47.4,51.23,43.23,1,2,0,49.64,49.51,60.38,49.85,75,4,9,9,0,10,3,17,1,4,2,2,2,2,1,2,1,2,0,1,2
1,1,2,1,1,2,2,2,2,2,2,2,0,1,4,9,43.93,48.05,56.8,42.24,0,1,45.29,50.66,49.25,45.49,1,2,0,47.17,48.45,48.48,46.76,75,4,9,9,0,10,3,17,1,4,9,1,1,2,1,2,1,2,0,1,1
1,1,2,1,1,2,2,2,1,1,2,1,0,2,3,10,62.84,42.81,62.24,58.48,0,1,67.3,51.37,52.12,63.21,1,3,0,53.78,44.46,52.87,59.51,75,4,9,9,0,10,3,17,3,4,8,1,3,2,2,2,1,1,0,1,1
1,1,1,1,1,1,1,1,1,2,1,3,0,1,2,7,35.69,45.58,37.5,36.83,0,1,43.22,47.12,44.17,38.84,1,1,0,36.78,49.79,50.43,46.62,90,5,21,14,2,7,4,16,1,5,4,2,0,2,2,2,1,2,0,1,3
1,1,1,1,1,2,2,2,1,2,2,2,0,2,4,10,51.76,53.17,50.65,53.81,0,1,46.55,50.72,54.01,50.61,1,3,0,52.2,48.47,51.71,50.81,90,5,21,14,2,7,4,16,1,5,8,2,0,2,2,2,1,1,0,1,1
1,1,1,1,1,1,1,2,1,2,1,1,0,1,2,8,44.98,70.04,53.07,58.21,0,1,50.45,65.65,57.28,40.8,1,2,0,53.03,67.35,58.1,42.99,90,5,21,14,2,7,4,16,1,5,1,1,1,2,2,2,1,2,0,1,4
1,1,2,1,1,2,2,2,2,2,2,5,0,1,4,7,50.73,50.34,50.35,50.62,4,1,43.69,46.83,40.35,46.16,1,3,5,52.46,51.76,51.225,51.08,90,5,21,14,2,7,4,16,2,4,4,1,3,2,2,2,2,2,0,2,1
1,1,2,1,1,1,2,2,2,2,2,3,0,2,2,2,36.63,42.15,43.2,38.41,0,1,33.85,39.4,35.11,29.66,1,1,0,52.46,51.76,51.225,51.08,90,5,21,14,2,7,4,16,1,5,1,1,0,2,2,2,1,2,2,1,2
1,1,2,1,1,2,2,2,1,2,2,2,0,1,4,10,41.12,49.93,51.8,52.93,0,1,42.56,53.13,54.49,49.01,1,3,0,45.26,50.86,50.61,51.58,90,5,21,14,2,7,4,16,1,5,9,1,4,2,1,2,1,1,0,1,1
1,1,1,1,1,1,1,2,1,1,2,1,0,2,2,9,61.08,61.66,61.41,56.48,0,1,55,53.66,54.48,50.28,1,3,0,57.52,50.26,44.34,52.6,90,5,21,14,2,7,4,16,1,5,9,2,0,2,2,2,1,1,0,1,1
1,1,1,1,1,1,1,1,2,2,2,1,0,1,2,12,35.93,46.52,39.36,32.84,0,1,34.58,46.54,45.27,45.42,1,1,0,52.46,51.76,51.225,51.08,90,5,21,14,2,7,4,16,1,5,1,2,2,2,2,2,1,2,0,1,1
1,1,1,1,1,2,1,1,1,2,3,3,0,2,4,11,39.79,37.6,47.44,45.17,0,1,45.44,44.85,43.5,42.85,1,3,0,56.66,47.03,44.38,40.56,90,5,21,14,2,7,4,16,1,5,8,1,1,2,2,2,1,1,0,1,4
1,1,2,1,1,2,2,2,2,3,2,2,0,2,4,9,50.73,50.34,50.35,50.62,0,1,35.66,40.18,34.52,46.88,1,2,0,52.46,51.76,51.225,51.08,90,5,21,14,2,7,4,16,1,5,5,1,0,2,2,2,1,2,0,1,1
2,1,1,2,1,2,1,1,2,2,2,2,0,2,4,10,62.84,65.86,56.49,52.9,0,1,46.47,46.68,36.77,44.39,1,3,0,44.18,46.41,34.46,40.61,90,5,21,14,2,7,4,16,1,5,1,2,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,1,2,1,1,1,0,1,1,7,49.85,69.41,57.36,55.94,0,1,61.91,65.8,67.85,69.39,1,3,0,52.46,51.76,51.225,51.08,90,5,21,14,2,7,4,16,2,5,12,2,3,2,2,2,1,1,0,1,1
1,1,2,1,1,2,2,2,1,3,1,1,0,1,4,9,47.9,52.18,57.97,55.16,0,1,48.01,46.02,55.14,50.42,1,2,0,52.92,51.67,53.5,45.48,90,5,21,14,2,7,4,16,1,5,4,2,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,2,2,2,2,0,1,2,9,34.84,41.7,42.54,44.5,0,1,38,41.1,48,39.62,1,1,0,52.7,33.78,38.93,59.24,90,5,21,14,2,7,4,16,1,5,6,1,1,2,2,2,1,1,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,1,4,12,42.71,43.66,44.41,38.81,0,1,39.49,43.27,43.95,44.44,1,3,0,41.39,42.84,46.52,47.59,92,5,11,9,1,14,4,16,2,4,11,1,0,2,1,1,1,1,0,1,4
1,1,2,1,1,2,2,2,1,2,2,3,0,1,4,5,66.71,52.49,57.06,61.46,0,1,66.93,56.07,62.93,64.48,1,4,0,64.76,59.7,54.81,59.46,92,5,11,9,1,14,4,16,2,4,4,1,4,2,2,2,1,2,0,1,1
1,1,1,1,1,1,2,2,2,2,2,3,0,2,2,9,40.77,43.77,42.32,39.29,0,1,42.41,47.21,47.31,47.48,1,4,3,52.46,51.76,51.225,51.08,92,5,11,9,1,14,4,16,1,3,2,2,0,2,2,2,1,2,0,1,1
1,1,1,1,1,1,1,1,1,1,2,3,0,2,2,11,66.3,68.95,62.45,76.7,0,1,66.83,60.47,66.47,69.54,1,4,0,64.38,59.31,61.61,66.39,92,5,11,9,1,14,4,16,1,3,10,2,1,2,2,2,1,2,0,1,1
1,1,1,1,1,2,2,2,1,2,1,2,0,2,4,11,50.73,50.34,50.35,50.62,0,5,40.51,35.51,43.63,44.23,1,1,0,42.07,33.85,38.38,49.63,96,9,7,4,0,6,4,17,2,4,4,1,0,2,2,2,1,2,0,1,3
1,1,2,1,1,2,2,2,1,2,2,3,0,2,2,9,40.63,38.76,39.95,37.06,0,1,42.97,39.19,44.11,44.3,1,2,0,52.46,51.76,51.225,51.08,92,5,11,9,1,14,4,16,1,3,12,1,1,2,1,1,1,1,0,1,3
1,2,2,1,1,2,2,1,1,2,1,2,0,2,4,9,70.55,65.38,65.82,58.16,0,1,64.99,59.64,60.53,61.13,1,3,0,62.83,64.94,60.53,61.53,92,5,11,9,1,14,4,16,2,4,8,1,1,2,1,1,1,1,0,1,1
1,1,1,1,1,1,2,2,2,2,4,2,0,1,4,8,56.31,53.45,64.9,56.51,0,1,60.42,51.2,57.61,60.77,1,4,0,62.46,53.02,65.19,59.24,92,5,11,9,1,14,4,16,2,4,8,1,5,2,2,2,1,1,0,1,1
1,1,1,1,1,1,2,1,2,2,2,2,0,1,2,11,58.47,51.81,51.19,48.85,0,1,53.19,47.79,44.71,48.75,1,3,0,48.06,53.12,40.96,45.09,92,5,11,9,1,14,4,16,2,4,11,2,3,2,1,2,1,1,0,1,1
1,1,2,1,1,2,2,1,2,1,1,5,0,1,4,11,46.91,57.67,51.41,51.19,0,1,48.87,57.61,54.07,55.73,1,3,0,56.12,61.57,54.88,55.48,92,5,11,9,1,14,4,16,1,3,9,1,2,2,1,2,1,1,0,1,4
